protected,verified,location,followers_count,following_count,tweet_count,listed_count,has_profile_image,un_no_of_char,un_special_char,name_no_of_char,name_special_char,des_no_of_usertags,des_no_of_hashtags,des_external_links,has_description,has_url,isBot
0,0,0,-0.05899453733641173,-0.10094345327423873,-0.37558120366630254,-0.06427380722703199,1,-0.6490024815295192,0,-0.45536388904902814,0,-0.26493646831291706,-0.22636207864700622,0,1,1,1
0,1,1,-0.05805577638269456,-0.07913577608409224,-0.03194463124805113,-0.054580510228212434,1,0.09400293393199566,0,0.09853268734087775,0,6.295221910309444,-0.22636207864700622,0,1,1,0
0,0,1,-0.05864047801159084,-0.07214028688781093,0.0649051688187141,-0.06443536217701232,1,0.09400293393199566,1,-1.3785248496988713,0,-0.26493646831291706,-0.22636207864700622,0,1,0,0
0,0,1,-0.05895891551409743,-0.10143009600093655,-0.21474610369814384,-0.06104270822742547,1,0.4655056416627531,0,-1.009260465438934,0,-0.26493646831291706,-0.22636207864700622,0,1,0,0
0,0,1,-0.05832563867295438,-0.03342177494491487,-0.05633517261956934,-0.0631429225771697,1,-0.2774997737987618,0,0.09853268734087775,0,-0.26493646831291706,-0.22636207864700622,0,1,1,0
0,0,1,-0.05895711643216237,-0.07752377205190568,-0.36903169473654873,-0.06298136762718938,1,-1.392007896991034,0,-0.08609950478909088,0,-0.26493646831291706,-0.22636207864700622,0,1,0,0
0,0,1,-0.05830908711915178,-0.03570291272631095,-0.2980928577571374,-0.05038008152872396,1,0.09400293393199566,0,-0.6399960811789968,0,-0.26493646831291706,-0.22636207864700622,0,1,0,0
0,0,1,-0.05544494867852751,-0.10167341736428546,-0.2971891105833889,-0.05441895527823211,1,0.4655056416627531,0,0.2831648794708464,0,-0.26493646831291706,-0.22636207864700622,1,1,1,0
0,0,1,-0.058997415867507834,-0.10149092634177379,-0.37516654319834736,-0.06443536217701232,1,1.5800137648550254,0,0.6524292637307837,0,-0.26493646831291706,-0.22636207864700622,0,1,1,1
0,0,1,-0.05900245329692602,-0.1059923715637287,-0.34710785153337936,-0.06443536217701232,1,-1.7635106047217917,0,0.09853268734087775,0,-0.26493646831291706,-0.22636207864700622,0,1,1,0
0,0,1,-0.058790521444975305,-0.09863190032242404,-0.1891009486030689,-0.05361118052833048,1,1.5800137648550254,0,0.8370614558607523,0,-0.26493646831291706,1.8918753952760596,0,1,1,0
1,0,0,-0.058972948353190946,-0.10188632355721577,-0.3021650361988512,-0.06427380722703199,1,0.09400293393199566,0,0.09853268734087775,0,-0.26493646831291706,-0.22636207864700622,0,0,0,0
1,0,1,-0.058965032392676656,-0.10179507804595993,0.9753507039726395,-0.06298136762718938,1,-0.6490024815295192,0,-1.009260465438934,0,-0.26493646831291706,-0.22636207864700622,0,1,0,0
0,0,0,-0.058998135500281865,-0.10149092634177379,-0.375613100625376,-0.06443536217701232,1,1.5800137648550254,0,0.6524292637307837,0,-0.26493646831291706,-0.22636207864700622,0,1,1,1
0,0,1,-0.05895819588132341,-0.10118677463758764,-0.3701480883041204,-0.06395069732707134,1,-0.6490024815295192,0,0.467797071600815,0,-0.26493646831291706,-0.22636207864700622,0,0,1,0
0,0,0,-0.05899777568389485,-0.10447161304279799,-0.3746561918531717,-0.06443536217701232,1,-1.392007896991034,0,0.467797071600815,0,-0.26493646831291706,-0.22636207864700622,0,0,0,0
0,0,0,-0.05884953133244545,-0.09291384828372454,0.10741318294396685,-0.06411225227705167,1,0.09400293393199566,1,-1.9324214260887773,0,-0.26493646831291706,-0.22636207864700622,0,1,1,0
0,0,1,-0.05899381770363771,-0.10079137742214565,-0.37551740974815556,-0.06443536217701232,1,1.208511057124268,0,0.467797071600815,0,-0.26493646831291706,-0.22636207864700622,0,1,1,1
0,0,0,-0.05900713090995719,-0.10593154122289149,-0.37647431852035984,-0.06443536217701232,1,0.8370083493935105,0,0.8370614558607523,0,-0.26493646831291706,-0.22636207864700622,0,0,0,0
0,0,0,-0.058947041573326,-0.10234255111349498,-0.27566929552848357,-0.06362758742711068,1,-0.6490024815295192,1,-0.8246282733089655,0,-0.26493646831291706,0.8327566583145267,0,1,0,0
0,0,1,-0.05872071706589476,-0.08235978414846536,-0.111091619029037,-0.06427380722703199,1,1.5800137648550254,1,-0.08609950478909088,0,1.3751031263426732,0.8327566583145267,0,1,0,0
0,0,1,-0.058926891855653266,-0.08610085010995493,-0.34171726544996184,-0.062496702777248406,1,0.8370083493935105,0,0.2831648794708464,0,-0.26493646831291706,-0.22636207864700622,0,1,1,0
0,1,1,-0.05350697761807496,-0.07785833892651044,0.04849949953525611,-0.029701047931242244,1,0.4655056416627531,0,0.2831648794708464,0,-0.26493646831291706,-0.22636207864700622,0,1,1,0
0,0,0,-0.05879699813994154,-0.06179912894548206,-0.15122862586316135,-0.06411225227705167,1,0.8370083493935105,0,0.467797071600815,0,-0.26493646831291706,-0.22636207864700622,0,1,1,1
1,0,1,-0.05892545259010522,-0.10392413997526294,-0.25780699844733684,-0.06427380722703199,1,0.8370083493935105,0,1.3909580322506583,0,-0.26493646831291706,-0.22636207864700622,0,1,0,0
0,1,1,-0.058595500963214205,-0.0758813528493005,-0.34215319055729937,-0.05829627407775993,1,-0.2774997737987618,0,-0.08609950478909088,0,3.0151427209982633,0.8327566583145267,0,1,1,0
0,0,1,-0.058727553577248015,-0.08470175227069866,-0.26708901353771847,-0.05668072457795667,1,-1.392007896991034,0,0.6524292637307837,0,1.3751031263426732,-0.22636207864700622,0,1,1,0
0,0,0,-0.058995256969185755,-0.1013388504896807,-0.37557057134661137,-0.06443536217701232,1,0.4655056416627531,0,0.09853268734087775,0,-0.26493646831291706,-0.22636207864700622,0,1,1,1
0,0,1,-0.05885996600766883,-0.1059923715637287,-0.3580591408152729,-0.06362758742711068,1,0.09400293393199566,0,0.467797071600815,0,-0.26493646831291706,-0.22636207864700622,0,1,1,0
0,0,0,-0.05899417752002472,-0.10082179259256427,-0.37552804206784673,-0.06443536217701232,1,0.8370083493935105,0,0.2831648794708464,0,-0.26493646831291706,2.9509941322375925,0,1,1,1
0,1,1,-0.05712097340923453,-0.026091718874028814,-0.10106534156027429,-0.05781160922781895,1,0.09400293393199566,0,0.09853268734087775,0,1.3751031263426732,-0.22636207864700622,0,1,0,0
0,0,1,-0.058798077589102576,-0.09483000402009724,0.19895745548484384,-0.06346603247713035,1,-1.0205051892602768,0,-0.6399960811789968,0,-0.26493646831291706,-0.22636207864700622,0,1,0,0
0,0,1,-0.058904223423271444,-0.09254886623870116,-0.26864133221262765,-0.0618504829773271,1,-1.0205051892602768,0,-0.6399960811789968,0,-0.26493646831291706,-0.22636207864700622,0,1,0,0
0,0,0,-0.05773625943102693,-0.06800382371087939,1.8386631659356578,-0.03761724048027821,1,-0.6490024815295192,0,-0.2707316969190595,0,-0.26493646831291706,-0.22636207864700622,1,1,1,0
0,1,1,1.0702467349705302,-0.09753695418735392,-0.288821474986447,0.17660462319363396,1,0.09400293393199566,0,0.6524292637307837,0,-0.26493646831291706,0.8327566583145267,0,1,1,0
0,1,1,0.1809871608802964,-0.08762160863088564,-0.07938604171000156,0.007133480664272066,1,0.09400293393199566,0,-0.08609950478909088,0,-0.26493646831291706,-0.22636207864700622,0,1,1,1
1,0,0,-0.05758693563041649,-0.10462368889489106,-0.3757513207813611,-0.05813471912777961,1,-0.2774997737987618,0,-1.9324214260887773,0,-0.26493646831291706,-0.22636207864700622,0,1,0,0
0,0,0,-0.05899453733641173,-0.10143009600093655,-0.375549306707229,-0.06443536217701232,1,1.208511057124268,0,0.467797071600815,0,-0.26493646831291706,-0.22636207864700622,0,1,1,1
0,0,1,-0.05895387808467925,-0.0970503114606561,-0.17134497471883375,-0.06443536217701232,1,0.8370083493935105,0,1.021693647990721,0,-0.26493646831291706,-0.22636207864700622,0,1,0,0
0,0,1,-0.05822021247155954,-0.04580074930529091,0.009042961161365921,-0.048602977078940374,1,-1.392007896991034,0,-1.3785248496988713,0,-0.26493646831291706,-0.22636207864700622,0,1,1,0
0,1,1,0.36990443708487963,-0.07013288564018239,0.08529795798635662,0.3711167829699463,1,1.5800137648550254,0,0.8370614558607523,0,-0.26493646831291706,-0.22636207864700622,0,1,0,0
0,0,1,-0.058476761555499884,-0.0964420080522838,-0.05043423519097623,-0.060881153277445144,1,-0.2774997737987618,1,-1.56315704182884,0,-0.26493646831291706,-0.22636207864700622,0,1,1,0
0,0,0,-0.05897690633344809,-0.10048722571795951,-0.2355641856534327,-0.06395069732707134,1,-1.0205051892602768,1,0.8370614558607523,0,-0.26493646831291706,-0.22636207864700622,0,1,0,0
0,0,1,-0.05835118563643231,0.01177516829714605,0.21166307751577856,-0.05328807062836983,1,0.8370083493935105,0,-0.6399960811789968,0,-0.26493646831291706,-0.22636207864700622,0,1,0,0
0,0,0,-0.013187752371322211,-0.06520562803236686,2.236248128466849,0.1194141709005986,1,0.09400293393199566,0,-0.08609950478909088,0,-0.26493646831291706,-0.22636207864700622,1,1,1,0
1,0,1,-0.0589304900195234,-0.09875356100409849,-0.2554253588365173,-0.06346603247713035,1,0.8370083493935105,0,0.8370614558607523,0,-0.26493646831291706,-0.22636207864700622,0,1,1,0
0,0,1,-0.05851778062361938,-0.08239019931888397,3.321116868154234,-0.05813471912777961,1,0.09400293393199566,0,0.2831648794708464,1,1.3751031263426732,-0.22636207864700622,0,1,1,1
0,0,0,-0.05894560230777795,-0.10188632355721577,-0.3520518801897682,-0.06411225227705167,1,0.4655056416627531,0,-0.6399960811789968,0,-0.26493646831291706,-0.22636207864700622,0,1,0,0
0,0,1,-0.05885528839463766,-0.1059923715637287,-0.2682160394249813,-0.060558043377484494,1,-2.5065160201833065,0,-0.6399960811789968,0,-0.26493646831291706,-0.22636207864700622,0,1,1,0
0,0,0,-0.05881534877567921,-0.06833839058548415,-0.136470966131833,-0.06443536217701232,1,0.8370083493935105,0,0.467797071600815,0,-0.26493646831291706,-0.22636207864700622,1,1,1,1
0,0,0,-0.05896683147461172,-0.07554678597469575,-0.3756237329450672,-0.06427380722703199,1,0.8370083493935105,0,0.2831648794708464,0,-0.26493646831291706,-0.22636207864700622,0,1,1,1
0,0,0,-0.05899669623473381,-0.10048722571795951,-0.375347292633097,-0.06443536217701232,1,0.4655056416627531,0,0.09853268734087775,0,-0.26493646831291706,-0.22636207864700622,0,1,1,1
0,0,1,-0.05870272624654411,-0.026943343645750018,-0.12236187790166529,-0.06233514782726808,1,-0.6490024815295192,1,-0.45536388904902814,1,-0.26493646831291706,-0.22636207864700622,0,1,1,0
0,0,0,-0.058970429638481855,-0.07807124511944073,-0.37536855727247936,-0.06427380722703199,1,1.5800137648550254,0,0.6524292637307837,0,-0.26493646831291706,-0.22636207864700622,0,1,1,1
0,0,0,-0.058995616785572774,-0.10033514986586645,-0.37545361583000864,-0.06443536217701232,1,0.4655056416627531,0,0.09853268734087775,0,-0.26493646831291706,-0.22636207864700622,0,1,1,1
0,0,1,-0.058198623488338756,-0.10590112605247287,-0.36152527703459064,-0.04666431767917646,1,0.8370083493935105,0,0.6524292637307837,0,-0.26493646831291706,-0.22636207864700622,0,1,1,0
0,0,1,-0.0589963364183468,-0.10094345327423873,-0.37564499758444947,-0.06443536217701232,1,1.5800137648550254,0,0.6524292637307837,0,-0.26493646831291706,-0.22636207864700622,0,1,1,1
0,0,0,-0.05899705605112082,-0.10143009600093655,-0.3756343652647583,-0.06427380722703199,1,0.4655056416627531,0,0.09853268734087775,0,4.655182315653853,-0.22636207864700622,1,1,1,1
0,0,1,-0.05899417752002472,-0.10079137742214565,-0.37550677742846444,-0.06443536217701232,1,1.208511057124268,0,0.467797071600815,0,-0.26493646831291706,-0.22636207864700622,0,1,1,1
0,0,0,-0.058975467067900036,-0.08257269034139567,-0.37565562990414064,-0.06427380722703199,1,1.5800137648550254,0,0.6524292637307837,0,-0.26493646831291706,-0.22636207864700622,0,1,1,1
0,0,0,-0.05899453733641173,-0.10149092634177379,-0.37532602799371473,-0.06443536217701232,1,1.5800137648550254,0,0.8370614558607523,0,-0.26493646831291706,-0.22636207864700622,0,0,0,1
0,0,1,-0.05810003379829717,-0.06179912894548206,0.25860476895224455,-0.06362758742711068,1,-0.2774997737987618,0,-0.8246282733089655,0,-0.26493646831291706,-0.22636207864700622,0,1,0,0
0,0,0,-0.05899957476582991,-0.10158217185302963,-0.3752834987149501,-0.06443536217701232,1,0.09400293393199566,0,-0.08609950478909088,0,-0.26493646831291706,-0.22636207864700622,0,1,1,1
0,0,0,-0.05899993458221693,-0.10197756906847162,-0.37570879150259645,-0.06443536217701232,1,1.5800137648550254,0,0.6524292637307837,0,-0.26493646831291706,-0.22636207864700622,0,1,1,1
0,0,0,-0.058975107251513025,-0.10580988054121702,3.585925422382234,-0.06298136762718938,1,-0.2774997737987618,0,-0.08609950478909088,0,7.935261504965034,-0.22636207864700622,0,1,0,0
0,0,0,-0.058879036276180526,-0.10565780468912395,-0.14457279373649595,-0.05926560377764189,1,-1.0205051892602768,0,-0.45536388904902814,0,-0.26493646831291706,-0.22636207864700622,0,0,0,0
0,0,1,0.7531599831807855,0.5590353296392739,-0.31807098645682474,0.10939776400181839,1,0.4655056416627531,0,-0.6399960811789968,0,-0.26493646831291706,-0.22636207864700622,0,1,0,0
0,0,1,-0.0587520210915649,-0.08485382812279174,0.21826574804398816,-0.06298136762718938,1,-1.0205051892602768,0,-1.1938926575689026,0,-0.26493646831291706,-0.22636207864700622,0,1,0,0
0,0,1,-0.05628619939136414,-0.10416746133861185,0.16589094124534007,-0.04020211967996343,1,-0.6490024815295192,0,-0.2707316969190595,1,3.0151427209982633,-0.22636207864700622,0,1,0,0
0,0,1,-0.05896359312712861,-0.10149092634177379,-0.3740182526717022,-0.06395069732707134,1,0.09400293393199566,0,-0.08609950478909088,0,-0.26493646831291706,-0.22636207864700622,0,1,1,0
0,0,1,-0.05740990596800605,-0.052826653671990825,0.06723364683107787,-0.04020211967996343,1,0.4655056416627531,0,-0.8246282733089655,0,1.3751031263426732,-0.22636207864700622,0,1,1,0
0,0,0,-0.0589963364183468,-0.10103469878549456,-0.3752197047968031,-0.06427380722703199,1,0.09400293393199566,0,-0.08609950478909088,0,-0.26493646831291706,-0.22636207864700622,0,1,1,1
0,0,1,-0.057897457172408795,-0.07071077387813607,0.8333135452184495,-0.024208179631911162,1,-1.0205051892602768,0,0.09853268734087775,0,-0.26493646831291706,-0.22636207864700622,0,1,1,0
1,0,1,-0.058367737190234914,-0.08570545289451294,0.03590020070123297,-0.0618504829773271,1,-1.0205051892602768,0,-0.8246282733089655,0,-0.26493646831291706,-0.22636207864700622,0,1,0,0
0,0,1,-0.05897690633344809,-0.0862833411324666,0.872259732247164,-0.06071959832746482,1,0.4655056416627531,0,1.5755902243806268,1,-0.26493646831291706,-0.22636207864700622,0,1,0,1
0,0,0,-0.05900137384776498,-0.10176466287554131,-0.3756343652647583,-0.06443536217701232,1,1.208511057124268,0,0.6524292637307837,0,-0.26493646831291706,-0.22636207864700622,0,0,0,1
0,0,0,-0.058992738254476665,-0.10033514986586645,-0.3753579249527882,-0.06427380722703199,1,0.09400293393199566,0,-0.08609950478909088,0,-0.26493646831291706,-0.22636207864700622,0,1,1,1
1,0,0,-0.0583947234192609,-0.10584029571163564,-0.25017299290908485,-0.05991182357756319,1,0.4655056416627531,0,1.021693647990721,0,-0.26493646831291706,-0.22636207864700622,0,0,1,0
0,0,0,-0.0588398162899961,-0.08829074238009516,-0.15274904757899707,-0.06378914237709102,1,0.09400293393199566,0,0.467797071600815,0,-0.26493646831291706,-0.22636207864700622,0,1,0,1
0,0,0,-0.05894380322584288,-0.07804082994902212,-0.3751240139195827,-0.06443536217701232,1,0.4655056416627531,0,0.2831648794708464,0,-0.26493646831291706,-0.22636207864700622,0,0,0,1
1,0,0,-0.05853289291187393,-0.090511049820654,-0.21332137285952857,-0.06427380722703199,1,1.208511057124268,0,-1.56315704182884,0,-0.26493646831291706,-0.22636207864700622,0,1,1,0
0,0,1,-0.05899453733641173,-0.10106511395591318,-0.37618724588869856,-0.06443536217701232,1,0.09400293393199566,0,0.2831648794708464,0,-0.26493646831291706,-0.22636207864700622,0,1,1,0
0,0,0,-0.05896431275990263,-0.09534706191721369,-0.3747306180910098,-0.06427380722703199,1,-0.6490024815295192,0,-0.45536388904902814,0,-0.26493646831291706,-0.22636207864700622,0,1,1,1
0,0,1,-0.058641557460751885,-0.07119741660483389,0.15108011991555592,-0.05958871367760254,1,0.4655056416627531,0,1.2063258401206896,0,-0.26493646831291706,1.8918753952760596,0,1,0,0
0,0,1,-0.05896863055654679,-0.1059923715637287,-0.37316766709640947,-0.06427380722703199,1,0.09400293393199566,0,-0.08609950478909088,0,-0.26493646831291706,-0.22636207864700622,0,1,1,1
0,0,1,-0.0589661118418377,-0.0762767500647425,-0.375411086551244,-0.06443536217701232,1,1.5800137648550254,0,0.6524292637307837,0,-0.26493646831291706,-0.22636207864700622,0,1,1,1
0,0,1,-0.0588480920668974,-0.09154516561488689,-0.2521399720519492,-0.05926560377764189,1,-1.392007896991034,0,-1.3785248496988713,0,-0.26493646831291706,-0.22636207864700622,0,1,0,0
0,0,1,-0.05854908464928951,-0.05343495708036312,-0.06386285496090975,-0.056519169627976346,1,1.208511057124268,1,0.467797071600815,0,-0.26493646831291706,-0.22636207864700622,0,1,1,0
0,0,1,-0.058654510850684356,-0.09489083436093447,1.785980021865966,-0.05005697162876331,1,0.4655056416627531,1,-0.6399960811789968,0,4.655182315653853,-0.22636207864700622,0,1,1,0
0,0,0,-0.05900101403137797,-0.10170383253470408,-0.37545361583000864,-0.06411225227705167,1,1.5800137648550254,0,0.6524292637307837,0,-0.26493646831291706,4.0101128691991255,0,1,1,1
0,0,1,-0.05605771598561082,0.1693865814064056,1.1322199486959958,0.0003481727650983782,1,-0.6490024815295192,0,0.09853268734087775,0,4.655182315653853,0.8327566583145267,0,1,0,0
0,0,1,-0.05881750767400129,-0.1059923715637287,-0.1671026791620614,-0.06265825772722873,1,-0.2774997737987618,0,0.8370614558607523,0,-0.26493646831291706,-0.22636207864700622,0,1,1,0
0,0,1,-0.053659179949781505,0.34834944414953245,-0.3684681817929173,-0.06039648842750417,1,1.5800137648550254,0,1.021693647990721,0,-0.26493646831291706,-0.22636207864700622,0,1,0,1
0,0,1,-0.058995616785572774,-0.10073054708130842,-0.375145278558965,-0.06443536217701232,1,0.4655056416627531,0,0.09853268734087775,0,-0.26493646831291706,1.8918753952760596,0,1,1,1
0,0,1,-0.05891285901655976,-0.09735446316484224,-0.3045466758096708,-0.06411225227705167,1,1.208511057124268,1,1.021693647990721,0,-0.26493646831291706,-0.22636207864700622,0,1,0,0
0,0,0,-0.05897618670067406,-0.08205563244427921,-0.3756237329450672,-0.06427380722703199,1,1.208511057124268,0,0.6524292637307837,0,-0.26493646831291706,-0.22636207864700622,0,0,0,1
0,0,1,-0.057937396791367245,-0.044340821125197424,0.38501241776043116,-0.055065175078153415,1,1.5800137648550254,0,2.3141189929005015,1,-0.26493646831291706,-0.22636207864700622,0,1,1,0
0,0,1,-0.05883729757528701,-0.08597918942828046,-0.35864391839828663,-0.06378914237709102,1,-0.2774997737987618,0,0.2831648794708464,0,3.0151427209982633,-0.22636207864700622,0,1,0,0
0,0,1,-0.05853649107574406,-0.10127802014884349,-0.1965010431081154,-0.06411225227705167,1,0.09400293393199566,0,0.09853268734087775,0,-0.26493646831291706,-0.22636207864700622,0,1,1,0
0,0,1,-0.058967191290998734,-0.10182549321637854,-0.28660995249068594,-0.06378914237709102,1,-0.6490024815295192,1,-1.1938926575689026,0,-0.26493646831291706,-0.22636207864700622,0,1,0,0
0,0,1,-0.058957476248549384,-0.08032196773041819,-0.3751771755180385,-0.06443536217701232,1,0.8370083493935105,0,0.2831648794708464,0,1.3751031263426732,-0.22636207864700622,0,1,1,1
0,0,1,-0.05900497201163511,-0.10593154122289149,-0.37659127403696263,-0.06443536217701232,1,-1.0205051892602768,0,-0.45536388904902814,0,-0.26493646831291706,-0.22636207864700622,0,0,0,0
0,0,1,-0.05893300873423249,-0.10590112605247287,-0.3443859776924427,-0.06411225227705167,1,-1.0205051892602768,0,0.09853268734087775,0,-0.26493646831291706,-0.22636207864700622,0,1,1,0
1,0,1,-0.05869552991880385,-0.0531916357170142,-0.1439986484731734,-0.060234933477523844,1,1.5800137648550254,0,0.6524292637307837,1,-0.26493646831291706,-0.22636207864700622,0,1,1,0
0,0,1,-0.05883513867696493,-0.0960161956664232,0.11800297335636098,-0.061688928027346775,1,-0.6490024815295192,0,1.9448546086405643,1,1.3751031263426732,-0.22636207864700622,0,1,0,0
0,0,1,-0.0584936729256895,-0.06331988746641277,1.6295254376105648,-0.03729413058031756,1,-1.0205051892602768,0,-1.3785248496988713,0,-0.26493646831291706,-0.22636207864700622,0,1,0,0
0,0,0,-0.05892473295733119,-0.1059923715637287,-0.18241321951733003,-0.06427380722703199,1,1.5800137648550254,0,0.467797071600815,0,-0.26493646831291706,-0.22636207864700622,0,1,0,1
0,0,0,-0.0589963364183468,-0.10103469878549456,-0.37550677742846444,-0.06443536217701232,1,-0.2774997737987618,0,-0.2707316969190595,0,-0.26493646831291706,-0.22636207864700622,0,1,1,1
0,0,1,-0.05835730251501153,-0.07582052250846327,0.5702593237394904,-0.05878093892770091,1,-1.392007896991034,0,-0.8246282733089655,0,-0.26493646831291706,-0.22636207864700622,0,1,0,0
0,0,1,-0.05882830216561168,-0.0860400197691177,-0.33766635164763037,-0.06330447752715003,1,0.8370083493935105,0,0.2831648794708464,0,1.3751031263426732,-0.22636207864700622,0,1,1,0
0,0,1,-0.05885744729295974,-0.0941000399300505,-0.2980928577571374,-0.06411225227705167,1,-2.135013312452549,0,-1.1938926575689026,0,-0.26493646831291706,-0.22636207864700622,0,1,1,0
0,0,0,-0.010290510823092743,-0.06523604320278548,0.17632124686236683,0.08774940070445471,1,-0.6490024815295192,0,0.2831648794708464,0,-0.26493646831291706,-0.22636207864700622,0,1,0,1
0,0,1,-0.05893660689810262,-0.09963560094623831,-0.3442796544955311,-0.06265825772722873,1,0.4655056416627531,1,0.09853268734087775,0,-0.26493646831291706,-0.22636207864700622,0,1,0,0
0,0,1,-0.0588671623354091,-0.1059923715637287,-0.34800096638743666,-0.06265825772722873,1,1.5800137648550254,0,1.2063258401206896,0,-0.26493646831291706,-0.22636207864700622,0,1,1,0
0,0,1,-0.054972509762379315,0.05125405950050747,0.264197369109794,0.008910585114055652,1,-1.392007896991034,0,0.467797071600815,0,-0.26493646831291706,-0.22636207864700622,0,1,0,0
0,0,1,-0.05897654651706108,-0.0996051857758197,-0.36292874323382357,-0.06411225227705167,1,-1.0205051892602768,0,0.09853268734087775,0,-0.26493646831291706,-0.22636207864700622,0,1,1,0
0,0,0,-0.05875813797014413,-0.08743911760837396,0.12418035109692423,-0.0612042631774058,1,0.09400293393199566,0,-0.45536388904902814,0,-0.26493646831291706,-0.22636207864700622,0,0,0,0
0,0,1,-0.05832168069269724,-0.04741275333747747,-0.22218872748195498,-0.05958871367760254,1,0.09400293393199566,0,0.467797071600815,0,-0.26493646831291706,-0.22636207864700622,1,1,1,0
0,0,1,-0.05411002988270892,0.2352658405331243,-0.3624928181264861,-0.05910404882766156,1,1.5800137648550254,0,-1.009260465438934,0,-0.26493646831291706,-0.22636207864700622,0,1,0,1
0,1,1,-0.04560397049371927,-0.06362403917059892,0.746160420710021,0.25205078483444615,1,0.8370083493935105,0,0.467797071600815,0,-0.26493646831291706,-0.22636207864700622,0,1,1,0
0,0,0,-0.059005691644409136,-0.10541448332577504,-0.37658064171727146,-0.06443536217701232,0,-1.0205051892602768,1,-1.1938926575689026,0,-0.26493646831291706,-0.22636207864700622,0,0,0,0
0,0,0,-0.05301798714812417,-0.02709541949784309,1.2286338236554237,-0.0036907009844097697,1,-0.2774997737987618,0,1.021693647990721,0,3.0151427209982633,-0.22636207864700622,0,1,0,0
0,0,1,-0.05885061078160649,-0.0996051857758197,-0.2465473718943997,-0.06378914237709102,1,0.09400293393199566,0,-0.08609950478909088,0,-0.26493646831291706,-0.22636207864700622,0,1,1,0
0,0,1,-0.05852749566606873,-0.05781474162064358,-0.08238435586290833,-0.04472565827941255,1,0.09400293393199566,0,-1.3785248496988713,0,-0.26493646831291706,-0.22636207864700622,0,1,1,0
0,0,0,-0.05890602250520651,-0.09257928140911978,-0.27748742219567174,-0.06443536217701232,1,0.4655056416627531,0,0.8370614558607523,0,-0.26493646831291706,-0.22636207864700622,0,0,0,1
0,0,1,-0.058919335711525994,-0.10063930157005259,-0.37430532530336347,-0.06378914237709102,1,0.8370083493935105,0,-0.6399960811789968,0,-0.26493646831291706,-0.22636207864700622,0,0,0,0
0,0,1,-0.056116366056693956,0.15807213801068107,-0.3386338927395258,-0.06233514782726808,1,0.09400293393199566,0,0.09853268734087775,0,-0.26493646831291706,-0.22636207864700622,0,1,0,1
